"","CODE_TYPE","CODE_TYPE_CDM","CODE","CODE_LABEL","CODEGRP","CODEGRP_LABEL"
"912","RXNORM","RX","403849","estrogens, conjugated (USP) 0.45 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"913","RXNORM","RX","403922","168 HR estradiol 0.00156 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"914","RXNORM","RX","403923","168 HR estradiol 0.0025 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"915","RXNORM","RX","476545","168 HR estradiol 0.000583 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"916","RXNORM","RX","577027","estradiol 0.45 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"917","RXNORM","RX","577029","estradiol 1.8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"918","RXNORM","RX","749850","{15 (estradiol 1 MG / norgestimate 0.09 MG Oral Tablet) / 15 (estradiol 1 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"919","RXNORM","RX","978941","estradiol valerate 3 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"920","RXNORM","RX","978944","dienogest 2 MG / estradiol valerate 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"921","RXNORM","RX","978946","dienogest 3 MG / estradiol valerate 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"922","RXNORM","RX","978948","estradiol valerate 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"923","RXNORM","RX","978949","{5 (dienogest 2 MG / estradiol valerate 2 MG Oral Tablet) / 17 (dienogest 3 MG / estradiol valerate 2 MG Oral Tablet) / 2 (estradiol valerate 1 MG Oral Tablet) / 2 (estradiol valerate 3 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1058","Endocrine system, estrogens with or without progestins"
"924","RXNORM","RX","1361493","glimepiride 6 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"925","RXNORM","RX","1361495","glimepiride 8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"926","RXNORM","RX","153842","glimepiride 3 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"927","RXNORM","RX","197495","chlorpropamide 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"928","RXNORM","RX","197496","chlorpropamide 250 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"929","RXNORM","RX","197737","glyburide 1.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"930","RXNORM","RX","199245","glimepiride 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"931","RXNORM","RX","199246","glimepiride 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"932","RXNORM","RX","199247","glimepiride 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"933","RXNORM","RX","310534","glyburide 2.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"934","RXNORM","RX","310536","glyburide 3 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"935","RXNORM","RX","310537","glyburide 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"936","RXNORM","RX","310539","glyburide 6 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"937","RXNORM","RX","314000","glyburide 1.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"938","RXNORM","RX","647237","glimepiride 2 MG / pioglitazone 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"939","RXNORM","RX","647239","glimepiride 4 MG / pioglitazone 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"940","RXNORM","RX","861743","glyburide 1.25 MG / metformin hydrochloride 250 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"941","RXNORM","RX","861748","glyburide 2.5 MG / metformin hydrochloride 500 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"942","RXNORM","RX","861753","glyburide 5 MG / metformin hydrochloride 500 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1059","Endocrine system, sulfonylureas, long duration"
"943","RXNORM","RX","1041814","thyroid (USP) 97.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"944","RXNORM","RX","1099948","thyroid (USP) 48.75 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"945","RXNORM","RX","1537767","thyroid (USP) 162.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"946","RXNORM","RX","1537803","thyroid (USP) 113.75 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"947","RXNORM","RX","1537807","thyroid (USP) 146.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"948","RXNORM","RX","1537811","thyroid (USP) 81.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"949","RXNORM","RX","198277","thyroid (USP) 130 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"950","RXNORM","RX","198278","thyroid (USP) 180 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"951","RXNORM","RX","208545","thyroid (USP) 120 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"952","RXNORM","RX","313385","thyroid (USP) 240 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"953","RXNORM","RX","313386","thyroid (USP) 260 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"954","RXNORM","RX","313387","thyroid (USP) 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"955","RXNORM","RX","313389","thyroid (USP) 325 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"956","RXNORM","RX","313391","thyroid (USP) 60 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"957","RXNORM","RX","313393","thyroid (USP) 90 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"958","RXNORM","RX","313396","thyroid (USP) 65 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"959","RXNORM","RX","314267","thyroid (USP) 15 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"960","RXNORM","RX","315234","thyroid (USP) 195 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"961","RXNORM","RX","315235","thyroid (USP) 300 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"962","RXNORM","RX","347151","thyroid (USP) 32.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"963","RXNORM","RX","577154","megestrol acetate 125 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"964","RXNORM","RX","728581","thyroid (USP) 16.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"965","RXNORM","RX","860215","megestrol acetate 20 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"966","RXNORM","RX","860221","megestrol acetate 40 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"967","RXNORM","RX","860225","megestrol acetate 40 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1060","Endocrine system, other"
"968","RXNORM","RX","1088934","chlorzoxazone 375 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"969","RXNORM","RX","1088936","chlorzoxazone 750 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"970","RXNORM","RX","197446","carisoprodol 350 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"971","RXNORM","RX","197447","aspirin 325 MG / carisoprodol 200 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"972","RXNORM","RX","197501","chlorzoxazone 250 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"973","RXNORM","RX","197502","chlorzoxazone 500 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"974","RXNORM","RX","197935","metaxalone 400 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"975","RXNORM","RX","197943","methocarbamol 500 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"976","RXNORM","RX","197944","methocarbamol 750 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"977","RXNORM","RX","197945","aspirin 325 MG / methocarbamol 400 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"978","RXNORM","RX","2611794","methocarbamol 1000 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"979","RXNORM","RX","351254","metaxalone 800 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"980","RXNORM","RX","730794","carisoprodol 250 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"981","RXNORM","RX","828299","cyclobenzaprine hydrochloride 7.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"982","RXNORM","RX","828320","cyclobenzaprine hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"983","RXNORM","RX","828348","cyclobenzaprine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"984","RXNORM","RX","828353","24 HR cyclobenzaprine hydrochloride 30 MG Extended Release Oral Capsule","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"985","RXNORM","RX","828358","24 HR cyclobenzaprine hydrochloride 15 MG Extended Release Oral Capsule","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"986","RXNORM","RX","994226","aspirin 325 MG / carisoprodol 200 MG / codeine phosphate 16 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"987","RXNORM","RX","994521","12 HR orphenadrine citrate 100 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"988","RXNORM","RX","994528","aspirin 385 MG / caffeine 30 MG / orphenadrine citrate 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"989","RXNORM","RX","994535","aspirin 770 MG / caffeine 60 MG / orphenadrine citrate 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1062","Pain medications, skeletal muscle relaxants"
"990","RXNORM","RX","1490727","indomethacin 20 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"991","RXNORM","RX","1491529","indomethacin 40 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"992","RXNORM","RX","1665459","2 ML ketorolac tromethamine 30 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"993","RXNORM","RX","1665461","1 ML ketorolac tromethamine 30 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"994","RXNORM","RX","1665675","1 ML ketorolac tromethamine 15 MG/ML Cartridge","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"995","RXNORM","RX","1665679","1 ML ketorolac tromethamine 30 MG/ML Cartridge","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"996","RXNORM","RX","1665682","2 ML ketorolac tromethamine 30 MG/ML Cartridge","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"997","RXNORM","RX","1665685","1 ML meperidine hydrochloride 100 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"998","RXNORM","RX","1665690","1.5 ML meperidine hydrochloride 50 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"999","RXNORM","RX","1665697","1 ML meperidine hydrochloride 50 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1000","RXNORM","RX","1665699","0.5 ML meperidine hydrochloride 50 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1001","RXNORM","RX","1665701","2 ML meperidine hydrochloride 50 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1002","RXNORM","RX","1797855","ketorolac tromethamine 15.8 MG/ACTUAT Metered Dose Nasal Spray","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1003","RXNORM","RX","197817","indomethacin 25 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1004","RXNORM","RX","197818","indomethacin 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1005","RXNORM","RX","2539186","1 ML meperidine hydrochloride 50 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1006","RXNORM","RX","2539191","1 ML meperidine hydrochloride 25 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1007","RXNORM","RX","310991","indomethacin 5 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1008","RXNORM","RX","310992","indomethacin 75 MG Extended Release Oral Capsule","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1009","RXNORM","RX","834022","ketorolac tromethamine 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1010","RXNORM","RX","860092","1 ML ketorolac tromethamine 15 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1011","RXNORM","RX","860096","ketorolac tromethamine 30 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1012","RXNORM","RX","860113","1 ML ketorolac tromethamine 15 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1013","RXNORM","RX","860114","1 ML ketorolac tromethamine 30 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1014","RXNORM","RX","860115","2 ML ketorolac tromethamine 30 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1015","RXNORM","RX","860792","1 ML meperidine hydrochloride 75 MG/ML Cartridge","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1016","RXNORM","RX","861447","meperidine hydrochloride 10 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1017","RXNORM","RX","861455","meperidine hydrochloride 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1018","RXNORM","RX","861459","meperidine hydrochloride 100 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1019","RXNORM","RX","861463","meperidine hydrochloride 50 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1020","RXNORM","RX","861467","meperidine hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1021","RXNORM","RX","861473","1 ML meperidine hydrochloride 50 MG/ML Cartridge","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1022","RXNORM","RX","861476","1 ML meperidine hydrochloride 25 MG/ML Injection","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1023","RXNORM","RX","861479","meperidine hydrochloride 10 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1024","RXNORM","RX","861493","1 ML meperidine hydrochloride 100 MG/ML Cartridge","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1025","RXNORM","RX","861494","1 ML meperidine hydrochloride 25 MG/ML Cartridge","2.16.840.1.113883.3.464.1003.1063","Pain medications, other"
"1026","RXNORM","RX","104208","2 ML digoxin 0.25 MG/ML Injection","2.16.840.1.113883.3.464.1003.1065","Digoxin"
